"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_1687921",0.09882055595733,12.0481543021165,1.48853328211851,0.145811959607675,0.363727008244197,-4.88347446803231
"ILMN_1798254",-0.215290829847252,12.2283363547946,-1.48839188035256,0.145849064294934,0.363727008244197,-4.88366220161653
"ILMN_2402766",0.108251826688267,9.26035032356651,1.48827518805961,0.145879690750421,0.363727008244197,-4.88381711773671
"ILMN_1695246",0.136324104851303,10.4327044447244,1.48810087585229,0.145925449406511,0.363727008244197,-4.88404850815223
"ILMN_1675222",0.18772352994844,9.16114145402514,1.48802709404643,0.145944821306762,0.363727008244197,-4.88414644258304
"ILMN_1810852",0.192356316329424,10.5225328616507,1.48786507544567,0.145987367573811,0.363741788181148,-4.88436148350535
"ILMN_2094166",-0.30949410207795,11.1002113638746,-1.48763911225199,0.146046722319039,0.363798430169842,-4.88466136161241
"ILMN_1751958",0.116914278245075,9.9563560387288,1.48737818834874,0.146115284342988,0.363809990329509,-4.88500758722618
"ILMN_1736448",-0.209271606876677,9.08240761469826,-1.48734271109606,0.146124608557957,0.363809990329509,-4.88505465869209
"ILMN_1720373",0.177794588313215,11.4309169349943,1.48704518768496,0.146202823079794,0.363913516530863,-4.88544937644041
"ILMN_1704557",-0.130636645485751,11.4964922824649,-1.48684176799133,0.146256318376828,0.363955477644141,-4.88571920937962
"ILMN_2393712",-0.0998634250611466,10.9034192720894,-1.48657011220698,0.146327782789372,0.36404212227138,-4.88607950638399
"ILMN_2224143",0.120917087818823,10.9501104421984,1.48617315979017,0.146432259129252,0.364171697976218,-4.88660588143452
"ILMN_1744822",-0.155788787542854,10.5277108646601,-1.48609368267615,0.146453184358264,0.364171697976218,-4.88671125664603
"ILMN_2370296",-0.0832664288348774,9.15598950127696,-1.48574866389784,0.146544050749899,0.364275145539105,-4.8871686451131
"ILMN_1666904",-0.25475620709075,10.3123432804244,-1.48565728172037,0.146568125298954,0.364275145539105,-4.8872897742336
"ILMN_1813840",-0.0881116600236711,11.058834004227,-1.48540472749164,0.146634676908723,0.364349394800214,-4.88762450684429
"ILMN_1709907",-0.149076169295456,10.3702618017342,-1.48494743615276,0.146755241072291,0.364438410231908,-4.88823046994828
"ILMN_1730077",-0.0994365428716953,10.4339549930259,-1.484840110187,0.146783548870014,0.364438410231908,-4.88837266558375
"ILMN_1689389",-0.097728779577416,11.5500692362938,-1.48475909107884,0.146804920982304,0.364438410231908,-4.88848000147903
"ILMN_1689552",0.203681614940122,11.3105347682296,1.48471237423421,0.146817245595742,0.364438410231908,-4.88854189066801
"ILMN_2198376",-0.151211397056556,12.5499856124185,-1.48351000069373,0.147134734472193,0.365127536613572,-4.89013417965905
"ILMN_2400372",0.0851082211729632,9.42021291391733,1.4833827135158,0.147168376947931,0.365127536613572,-4.89030267892088
"ILMN_1688089",0.0841291228576051,13.8642183668843,1.48322808480347,0.14720925415654,0.365137760497145,-4.89050735524565
"ILMN_2221564",0.133615472230491,9.80758453610164,1.48303355559754,0.147260692223619,0.365174167885529,-4.89076482003753
"ILMN_1726636",0.110376502361973,9.30150865265274,1.48230656800061,0.147453051777686,0.365422626091556,-4.89172674838215
"ILMN_2199022",0.110335754967615,9.51852551204608,1.48215509142064,0.147493157439319,0.365422626091556,-4.89192712605955
"ILMN_1763436",0.126932733772438,9.21392359345646,1.48213295373734,0.147499019447195,0.365422626091556,-4.89195640894727
"ILMN_1723536",-0.0986884106113985,9.75311859869221,-1.48209894201985,0.147508026034542,0.365422626091556,-4.89200139761604
"ILMN_1719064",0.213037713725859,10.3258975928356,1.48194305287506,0.147549312402175,0.365433774471006,-4.89220758698113
"ILMN_1677487",0.14770190194317,9.22064017308256,1.48157877881615,0.147645824311833,0.365581659699339,-4.89268932658933
"ILMN_1786388",-0.156111543780845,10.0078984491919,-1.48095889738661,0.147810173464748,0.365897399252132,-4.89350886119898
"ILMN_1801852",0.133018011335237,12.8946303276313,1.48079001329427,0.147854975000751,0.365913237430815,-4.89373208826273
"ILMN_1721495",0.145016523982121,10.812451642083,1.48060559522909,0.147903909763525,0.365913237430815,-4.89397582248111
"ILMN_2399016",0.156318154094747,9.20560608056321,1.48051364608193,0.147928313013274,0.365913237430815,-4.89409733625179
"ILMN_2383871",0.0951478255820219,9.81336984393842,1.48029099280103,0.14798741837411,0.365913237430815,-4.89439155257047
"ILMN_2346573",-0.0928629157146742,11.1468408138807,-1.48011997846714,0.148032828496262,0.365913237430815,-4.89461750652335
"ILMN_2408450",-0.136860344627929,9.31477491481866,-1.4800918182279,0.148040307063634,0.365913237430815,-4.89465471127025
"ILMN_2223380",-0.089702560759284,9.15459146124335,-1.47996340972997,0.14807441257015,0.365913237430815,-4.89482435421383
"ILMN_1772218",0.364309874327173,9.82336567088192,1.47920294654548,0.148276521356834,0.366321552638345,-4.89582875435727
"ILMN_1657361",-0.147572657047292,12.3459001598008,-1.47882371073092,0.14837739331108,0.366479618386938,-4.89632947140476
"ILMN_2298818",0.172417024318313,11.4207655937255,1.47852698312561,0.148456357285996,0.366583508147919,-4.89672117235905
"ILMN_2155998",-0.108048614362202,12.5356977741035,-1.47817161845056,0.148550969632259,0.366640844603636,-4.89719018829906
"ILMN_1706273",-0.0965759869938482,9.90260879007691,-1.47793981925527,0.148612709797863,0.366640844603636,-4.89749606769213
"ILMN_1669592",-0.101879511405643,9.53679342469483,-1.47793074193973,0.14861512797482,0.366640844603636,-4.89750804515776
"ILMN_1776723",0.168719921357722,11.2129737093161,1.47774233062459,0.148665327422049,0.366640844603636,-4.89775663835022
"ILMN_2274923",-0.276063267601442,9.33181197487244,-1.47759630587228,0.148704242888812,0.366640844603636,-4.89794928699749
"ILMN_1700081",0.0893549037127773,9.28483113226732,1.47759525764046,0.148704522271025,0.366640844603636,-4.89795066985686
"ILMN_2363966",0.170878790312683,9.14435372718902,1.47746992169365,0.148737930718004,0.366640844603636,-4.89811601070443
"ILMN_2330267",-0.112687586086727,10.4554517055966,-1.47709315329862,0.148838394826554,0.366729602876019,-4.89861296306034
"ILMN_1732060",0.108193296510836,11.6112808743167,1.47705799974869,0.148847771169329,0.366729602876019,-4.8986593244855
"ILMN_1692280",0.259280013076822,10.7610701120711,1.47663325800361,0.148961097786902,0.366899322184688,-4.89921940915806
"ILMN_1667086",0.11148147301585,9.36416667196296,1.47652301225542,0.148990524027887,0.366899322184688,-4.89936476152846
"ILMN_2121068",0.122593876688678,9.65821132503533,1.4762629255228,0.149059963435305,0.366979349880129,-4.89970763277063
"ILMN_1750981",-0.209418607263141,9.7506397634824,-1.47607931051378,0.1491090015306,0.367009123192513,-4.89994966000096
"ILMN_1734602",0.132344972534771,12.9261722455735,1.47592397616469,0.149150496746183,0.367020320702646,-4.90015438937079
"ILMN_1815707",0.0915257879089813,10.2502752438491,1.47555922410096,0.149247970915372,0.36708780153841,-4.90063505580098
"ILMN_2063925",-0.0869520985376816,10.4054557543825,-1.47552946719016,0.149255925214705,0.36708780153841,-4.90067426458184
"ILMN_1719972",0.122236978812646,9.10175594898913,1.4753867648536,0.149294075574024,0.36708780153841,-4.90086228477033
"ILMN_1688000",0.0993063850941514,11.1183681616775,1.47526838119422,0.14932573042246,0.36708780153841,-4.90101825140665
"ILMN_2191568",-0.0870985795281364,11.4976893903862,-1.47431329862461,0.149581307615371,0.367625113768208,-4.90227614317322
"ILMN_1716056",0.12831517901612,10.0823526101571,1.47374776565477,0.149732806754968,0.367906431438004,-4.90302064415837
"ILMN_1713496",-0.0960653245215022,12.105836288503,-1.47351359891804,0.149795572847109,0.367969639135308,-4.90332884224953
"ILMN_1690802",-0.146966213724692,12.6929548577344,-1.47286055112972,0.149970726639178,0.368209123748504,-4.90418812446651
"ILMN_1757388",-0.117733119798786,10.6502962620903,-1.47284844440416,0.14997397532085,0.368209123748504,-4.90420405139959
"ILMN_1813833",0.116199032772477,9.81715701661405,1.47273559194779,0.150004260500322,0.368209123748504,-4.90435250831296
"ILMN_1747460",0.111723869464398,11.1582311678045,1.47205590207108,0.15018676568345,0.368481836741125,-4.9052464278139
"ILMN_2359287",0.152791815956793,9.21992074056204,1.47204555001941,0.150189546704733,0.368481836741125,-4.90526003992173
"ILMN_1736752",0.107639962604828,9.2544009305591,1.47181509358779,0.150251468167639,0.368542736982056,-4.90556304983377
"ILMN_1712705",-0.145651020694739,13.0468666340843,-1.47167705120967,0.150288568584491,0.368542740142762,-4.90574453163106
"ILMN_1765082",0.0787386050695199,9.64290659807464,1.47142448646526,0.150356467039468,0.36857122623803,-4.90607653550633
"ILMN_1768393",-0.11823001498329,9.62964725732161,-1.4713578366881,0.150374388961419,0.36857122623803,-4.9061641403433
"ILMN_1812580",0.0940254461319386,9.01410098721399,1.47071704183702,0.150546783555856,0.368700056736049,-4.90700622822754
"ILMN_2076940",-0.176373693239231,10.24718946059,-1.47069815007879,0.150551868438504,0.368700056736049,-4.90703104960762
"ILMN_1721349",0.157132821440439,13.9161899767916,1.47055947588821,0.150589198000908,0.368700056736049,-4.90721324144372
"ILMN_1799642",-0.104002425965203,9.33596793337772,-1.47051979999421,0.150599879669642,0.368700056736049,-4.90726536536087
"ILMN_1744442",-0.176551290406392,9.68496498466604,-1.47047283061522,0.150612525693063,0.368700056736049,-4.90732706945679
"ILMN_2119793",-0.139797992394526,11.2075834735263,-1.47001882696695,0.150734805102736,0.368807957776175,-4.90792340959953
"ILMN_1659786",0.14512127974897,9.16069914163602,1.46994993075133,0.150753368220852,0.368807957776175,-4.90801389171812
"ILMN_1695110",0.134425996426928,9.28584638945563,1.46988899317907,0.150769788510855,0.368807957776175,-4.90809391858726
"ILMN_1722492",0.160842444063251,13.7697772761145,1.46969576178792,0.150821866221169,0.368807957776175,-4.90834766250103
"ILMN_1681135",-0.176933472204845,10.7623607911775,-1.46962021025739,0.150842231975498,0.368807957776175,-4.90844686591315
"ILMN_1668369",-0.0991494282149638,13.7897763196161,-1.46917854544955,0.150961331436396,0.369008333289655,-4.90902670772258
"ILMN_1702229",-0.169525154929245,10.8877705652071,-1.46878231107973,0.151068243794278,0.369178827515954,-4.90954677667962
"ILMN_1731619",0.109578989870015,12.7289253043334,1.46835638205942,0.151183235585068,0.369213602547464,-4.91010568434224
"ILMN_2317463",0.142876057184064,10.5375683198899,1.4683058954631,0.151196870510241,0.369213602547464,-4.91017192391325
"ILMN_1664466",-0.136134380320413,11.4805423052402,-1.46830294279554,0.151197667968048,0.369213602547464,-4.91017579781927
"ILMN_1750373",0.14729601221411,10.2854817335913,1.46806963112858,0.151260691471513,0.369213602547464,-4.91048188174515
"ILMN_2334042",-0.196007001374709,10.7677072425649,-1.46775532492266,0.1513456267363,0.369213602547464,-4.91089415617959
"ILMN_2217935",-0.127652045137275,10.3497531517845,-1.46751867665306,0.151409601460984,0.369213602547464,-4.91120451616061
"ILMN_2383097",0.0979809975336755,14.1675908297843,1.46751867226076,0.151409602648583,0.369213602547464,-4.91120452192063
"ILMN_2245814",-0.105187830249282,9.63195062166081,-1.46734086696927,0.151457684108146,0.369213602547464,-4.91143768167763
"ILMN_2115125",-0.330355976466164,11.1115862643391,-1.46732426573881,0.151462173972409,0.369213602547464,-4.91145944995724
"ILMN_1740960",0.113706025043576,8.9886237300474,1.46709641341568,0.151523808177867,0.369213602547464,-4.91175819846485
"ILMN_2403458",-0.0748725530798642,9.79347272861327,-1.46698334617626,0.151554400347807,0.369213602547464,-4.91190643152486
"ILMN_1716547",0.115421475848193,11.6953498133935,1.46698227030819,0.151554691464908,0.369213602547464,-4.91190784195822
"ILMN_1740385",0.157741532746981,9.34327055940287,1.46694180822901,0.151565640345134,0.369213602547464,-4.91196088597291
"ILMN_1784256",-0.112914729726638,11.9395633018017,-1.46674192547594,0.151619737067828,0.369254834035745,-4.91222290479437
